pubchem_id,common_name,flavor_profile,foodb_matched,foodb_food_id,macronutrients_json,moisture_content
25916,"3-Ethyl-2,5-dimethylpyrazine",roast@roasted@potato@cocoa@nutty,True,38.0,{},
75552,Diallyl tetrasulfide,strong@garlic@onion,True,881.0,{},
11617,Diallyl Sulfide,sulfurous@garlic@onion@horseradish@metallic,True,99.0,{},
9793905,S-allyl-L-cysteine,,True,8.0,{},
16590,Diallyl Disulfide,garlic@onion@metallic@alliaceous,True,881.0,{},
5462988,"methyl (9E,12Z)-octadeca-9,12-dienoate",bland,True,101.0,{},
57357963,33368-82-0,sulfurous@alliaceous,True,8.0,{},
12377,Dipropyl disulfide,burnt@onion@sulfury@earthy@green,True,881.0,{},
16315,Diallyl trisulfide,garlic@onion@metallic@green,True,8.0,{},
31404,"2,6-Di-tert-butyl-4-methylphenol",mild@vanilla@musty@camphor@phenolic,True,8.0,{},
10451,"1,3-Dithiane",roasted@alliaceous,True,8.0,{},
5315594,AC1NST8Q,herbal@herb,True,86.0,{},
75427,(R)-(+)-Citronellal,citrus@herbal@fresh,False,,,
62913,"2,5-Diethyltetrahydrofuran",caramel@sweet@herbal,False,,,
61290,Methyl citronellate,apple@brandy@waxy@floral@sweet@fruity@geranium,True,40.0,{},
3084331,T-Muurolol,spicy@herbal@weak spice@herb,True,288.0,{},
7136,Acetyleugenol,carnation@spice@clove@malt@fresh@floral@woody@sweet,True,40.0,{},
66751,Octyl benzoate,fruity@balsam,False,,,
61200,2-Hydroxy-4-methylbenzaldehyde,almond@bitter@phenolic,True,644.0,{},
642875,(-)-Mintlactone,,True,113.0,{},
9989713,CID 9989713,mint@apple@rose@fresh@green@woody@bergamot@grapefruit,True,112.0,{},
443162,(-)-alpha-Terpineol,floral@lilac,True,151.0,{},
520148,Phenethyl 2-methylbutyrate,rose@waxy@floral@sweet@tropical@green,False,,,
94174,"(1aR,4S,4aS,7R,7aS)-1,1,4,7-tetramethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol",herbal@sweet@fruity@tropical@minty@green,True,113.0,{},
519158,3-Decanol,orange@floral@musty@fatty@mushroom,True,112.0,{},
62375,Benzaldehyde dimethyl acetal,wine@sharp@floral@hummus@fruity@almond@green,True,175.0,{},
521253,(-)-Zingiberene,fresh@sharp@spice,True,68.0,{},
442009,carnosol,bitter,True,40.0,{},
528708,.alpha.-Calacorene,wood@woody,True,179.0,{},
94060,58461-27-1,herbal@herb,True,113.0,{},
5318103,AC1NSWDQ,herbal@herb,True,288.0,{},
10224,483-77-2,spice@herb,True,159.0,{},
31408,Nopol,citrus@balsamic@herbal@sweet@pine,True,245.0,{},
65724,Verbenone,celery@menthol@camphor,True,86.0,{},
92221,(+)-Camphene,fir@herbal@fresh@woody@camphor,True,68.0,{},
24434,Potassium Nitrate,odorless,False,,,
11027,3-Thujanone,cedarleaf,False,,,
111274,UNII-R1AUQ945JN,mint@minty@fresh,True,112.0,{},
22227,d-Dihydrocarvone,minty@herbal,True,112.0,{},
6028462,Angelaldehyde,strong@fruit@green,True,42.0,{},
91496,"Limonene 1,2-epoxide",fruit,True,112.0,{},
442462,Carvone oxide,mint@caraway@sweet@spearmint@spicy,True,112.0,{},
442482,(R)-(-)-alpha-Phellandrene,terpene@medicinal,True,40.0,{},
8176,Octyl formate,orange@rose@waxy@fruity@cucumber,False,,,
238782,"5,7-Dihydroxyflavanone",bitter,True,102.0,{},
68346,Artemisia ketone,mint@berry@herbal@honey@herb@green,True,86.0,{},
11368078,"(E,E)-2,4-Decadienoic isobutylamide",herbal@spicy,True,40.0,{},
69963,5-Hexen-1-ol,green,False,,,
521332,STK020088,amber@clary@sweet@woody@balsam@weedy,True,118.0,{},
11467,gamma-Terpineol,lilac@terpineol,True,586.0,{},
19603,2-Heptylfuran,lactonic@roasted@fatty@oily@nutty@green,True,175.0,{},
231325,1-(furan-2-yl)pentan-1-one,caramel@sweet,False,,,
31492,"2,4,5-Trimethyl-3-Oxazoline",caramel@musty@wood@nutty@green,True,16.0,{},
8106,1-Hexanethiol,sulfur@burnt@sulfurous@roasted@garlic@fat@sulfury@fatty@meaty,True,334.0,{},
28906,"3,5-Diethyl-2-Methylpyrazine",nutty@vegetable@meaty@baked,True,175.0,{},
33032,L-glutamic acid,yeast@bread@baked@mild,False,,,
8185,10-Undecen-1-Ol,citrus@ozone@waxy@fresh@floral@clean,False,,,
61875,Dec-4-enal,fatty@citrus@orange@aldehydic,True,85.0,{},
61337,Allyl 2-furoate,jam@caramel@fruity,False,,,
8013,"1,3-Propanedithiol",sulfurous@meaty,False,,,
13233,Trithioacetone,burnt@sulfurous@earthy@blackberry@green,False,,,
61045,"2,6-Dimethylthiophenol",roasted@sulfurous@sulfury@metallic@meaty@phenolic,False,,,
519823,3-Methyl-2-butanethiol,beefy@meaty@repulsive,False,,,
5362563,"2,4-Dimethyl-5-vinylthiazole",nutty@cocoa,False,,,
15877,2-Methyl-1-butanethiol,bloody@sulfurous@meaty,False,,,
520191,"3-Acetyl-2,5-dimethylthiophene",burnt@roasted@meaty,False,,,
8077,Diethyl Disulfide,garlic@onion@ripe@gassy@greasy,False,,,
7969,Benzenethiol,garlic@penetrating@repulsive,False,,,
14491,"1,6-Hexanedithiol",fatty@burnt@meaty,False,,,
10902,"1,2-Ethanedithiol",sulfury,True,334.0,{},
6421281,"2,4,7-Tridecatrienal, (E,Z,Z)-",,True,334.0,{},
6430759,2-trans-6-cis-Dodecadienal,,True,74.0,{},
14475,2-Methylheptanoic Acid,butter@sweaty@waxy@green@milk@cheese,True,38.0,{},
61715,3-Isobutylpyridine,strong@aromatic,False,,,
5362572,67860-38-2,burnt@meaty,False,,,
21828,"2-Methyl-1,3-dithiolane",sulfur@sulfurous@smoky@vegetable@savory@alliaceous,False,,,
520144,1-Mercapto-2-propanone,,False,,,
62128,2-Methyl-3-tetrahydrofuranthiol,sulfurous@roasted@meat@chicken@beef,False,,,
13016,Benzyl methyl sulfide,burnt@roasted@pork@lamb@chicken@beef,False,,,
61955,furan-2-ylmethyl pentanoate,apple@cheesy@pineapple@sweet@tropical@fruity,False,,,
61918,2-Acetyl-3-ethylpyrazine,potato@tomato@oily@earthy@nutty@popcorn@corn@chip,False,,,
62105,"2,5-Dimethyl-1,4-dithiane-2,5-diol",bouillon@onion@pork@savory@lamb@chicken,False,,,
440968,(-)-alpha-Pinene,resinous@warm@sharp@fresh@pine,True,148.0,{},
12779,Benzyl methyl disulfide,cabbage@sulfurous@vegetable@metallic@green,True,16.0,{},
60998,Isobutyl phenylacetate,chocolate@amber@floral@sweet@honey,False,,,
529056,101517-87-7,cocoa@roasted@peanut,True,16.0,{},
5362661,2-Isopropyl-5-methyl-2-hexenal,,False,,,
228548,"4,4-Dimethoxy-2-butanone",alcoholic@ethereal@bitter@musty@nutty,False,,,
84234,Methyl phenyl disulfide,turnup@pungent@radish,False,,,
5429,theobromine,bitter,True,38.0,{},
578817,"3,5-Dimethyl-2-isobutylpyrazine",hazelnut@earthy@cocoa@musty,True,175.0,{},
61155,2-Methoxyphenyl acetate,powdery@spice@smoky@clove@walnut@sweet@woody@dry,False,,,
7531,2-Methyl-1-phenyl-2-propanol,rhubarb@rose@green@cortex@clean@floral@bitter@oily,False,,,
60995,"(2,2-Dimethoxyethyl)benzene",hyacinth@mushroom@earthy@green@rosy@foliage@floral@bitter,False,,,
19188,Phenoxyacetic Acid,sour@sweet,False,,,
5281707,Coumestrol,bitter,True,792.0,{},
5281222,butein,bitter,True,638.0,{},
5986428,"2,4-Pentadienal",,True,16.0,{},
5377381,"5,7-Dihydroxyisoflavone",bitter,True,16.0,{},
5368103,"1-Butene, 1-(methylthio)-, (E)-",sulfurous,True,16.0,{},
6210220,2-Methyl-3-(2-furyl)propenal,woody@herbal@spice@cinnamon,True,16.0,{},
8003,Pentane,alkane,True,33.0,{},
5281614,Fisetin,bitter,True,85.0,{},
12146,Cyclohexyl Acetate,musty@sweet@fruity@ethereal,True,881.0,{},
637759,Benzalacetone,butter@spice@vanilla@jam@floral@creamy@anise@sweet@balsam@cherry@rhubarb@almond@cinnamon,True,85.0,{},
72304,Isoflavone,bitter,True,85.0,{},
5610,tyramine,mild@rubbery@meaty@dirty@cooked@phenolic,True,881.0,{},
61229,4-Formyl-2-methoxyphenyl acetate,powdery@vanilla@sweet@creamy@heliotropin,False,,,
5362588,81925-81-7,raw@hazelnut@nut@filbert@sweet@ketonic@myrcene@nut skin@nutty,True,381.0,{},
5354763,Allyl crotonate,,False,,,
7929,M-Xylene,plastic,True,42.0,{},
69600,2-Hydroxy-4-methoxybenzaldehyde,vanillin,True,622.0,{},
3591866,Oxacycloheptadec-7-en-2-one,,False,,,
61304,Heptyl 2-methylpropanoate,apple@orange@warm@apricot@grape@floral@sweet@fruity@cherry@pear@raspberry@green,False,,,
15600,Decane,alkane,True,42.0,{},
16537,Terpinyl formate,citrus@floral@bitter@fruity@lavender,True,74.0,{},
523035,"2,3-Dehydro-1,8-cineole",mint@lemon,True,38.0,{},
6473881,parthenolide,bitter,False,,,
5281428,Artemorin,bitter,False,,,
3473,gingerol,pungent,True,40.0,{},
5281544,Oleuropein,bitter,True,121.0,{},
2757,Cinchonidine,bitter,True,121.0,{},
10353,p-MENTHAN-8-OL,lime@woody@sweet@pine@terpenic,False,,,
5281701,Tricetin,bitter,True,372.0,{},
79990,"4-Ethyl-1,2-dimethoxybenzene",musty@earthy,True,38.0,{},
13854,1H-Pyrrole-2-carbaldehyde,ethereal,True,38.0,{},
7523,2-Ethylpyridine,grassy@grass@green,True,38.0,{},
101115,"2,6,6-trimethyl-2-hydroxycyclohexanone",tobacco@sweet@herbal,True,38.0,{},
10934,"2,4-Dimethylthiazole",rubber@beefy@mold@roasted@barley@coffee@tea,True,38.0,{},
12365893,"2-Pentenal, (Z)-",apple@orange@tomato@pungent@green,True,175.0,{},
6439585,Acetylvalerenolic acid,odorless,True,38.0,{},
26332,2-Ethyl-6-Methylpyrazine,potato@roasted,True,38.0,{},
6438070,34686-71-0,peach@coconut@jasmin@waxy@creamy,True,38.0,{},
6427788,UNII-89JV2MJ158,woody,True,38.0,{},
5363896,4-Methyl-2-phenyl-2-pentenal,powdery@rose@sweet@cocoa@nutty,True,175.0,{},
6997366,(E)-hex-2-enoate,warm@must@powerful@fat@herbal@sweet@fruity,True,38.0,{},
7725,p-Tolualdehyde,cherry@deep@fruity@phenolic,True,38.0,{},
12858404,(r)-(+)-dihydro-alpha-ionone,warm@herbal@earthy@woody@orris@raspberry@violet,True,38.0,{},
5374527,beta-Damascone,apple@tobacco@berry@blackcurrant@rose@floral@plum@fruity@honey,True,38.0,{},
6427787,UNII-P6B6JD2N2Z,citrus@green,True,38.0,{},
7975,2-Methylpyridine,bitter@sweat,True,38.0,{},
185635,28374-89-2,bitter,True,38.0,{},
12105,3-Methylbenzaldehyde,benzaldehyde@sweet@fruity@cherry@phenolic,True,38.0,{},
25021769,"2-Propen-1-one, 3-(4-hydroxyphenyl)-1-phenyl-",bitter,True,38.0,{},
371257,Oxycanthine,bitter,True,38.0,{},
88460,Galegine sulfate,bitter,True,38.0,{},
12376292,UNII-M41Y60O5BZ,grass@powerful@gassy@fruity@green,True,42.0,{},
551084,4883-60-7,tobacco@powdery@phenolic@woody@clean@nutty@spicy@dry,False,,,
6548,Tetrahydrolinalool,lilac@floral@oily@lily@woody@tea@bois de rose,False,,,
16741,Phenethyl isothiocyanate,horseradish@watercress@bitter@green@gooseberry,True,954.0,{},
7918,Acetic Anhydride,sharp@vinegar,True,158.0,{},
155007,Lilac aldehyde,floral@lilac,True,643.0,{},
87436,4-Pentenyl isothiocyanate,horseradish@mustard,True,244.0,{},
1550890,Cinnamyl cinnamate,,False,,,
61007,4-(4-Methoxyphenyl)-2-butanone,dried raspberry@cassie@rose@sweet@fruity@cherry@absolute@raspberry,True,137.0,{},
9015,4-Methoxyphenol,phenolic@bitter,True,137.0,{},
155626,"P-Mentha-2,8-dien-1-ol",,True,43.0,{},
8900,Heptane,alkane@ethereal@sweet,True,174.0,{},
5280435,Phytol,powdery@delicate@waxy@floral@balsam@flower,True,17.0,{},
122485,"(1r,4r)-4-isopropyl-1-methylcyclohex-2-en-1-ol",herb,True,74.0,{},
8658,2-Methoxybenzaldehyde,hawthorn@powdery@sweet@vanilla@almond@acetophenone@guaiacol@bitter,True,586.0,{},
7335,Carvyl Acetate,sweet@fruity@minty@spearmint@green,True,113.0,{},
24832101,"Santalol, alpha- and beta-",woody@sweet@sandalwood@deep,False,,,
86818,2-methyl-3-[4-(propan-2-yl)cyclohex-1-en-1-yl]propanal,herbal@spicy,False,,,
5363291,cis-3-Hexenyl pyruvate,banana peel@oily@melon rind@tea@cucumber skin@green,False,,,
66093,Valerophenone,balsam@valerian,False,,,
94217,"p-Menth-8-ene-1,2-diol",cool@minty,False,,,
6428995,cis-Cinnamaldehyde,spicy@cinnamon,True,586.0,{},
667450,AC1LDI49,bitter,True,175.0,{},
519857,Cubenol,green tea@spice@herb@herbal@tea@spicy@green,True,179.0,{},
8201,Methyl Stearate,oily@fat@waxy,True,179.0,{},
8181,Methyl Palmitate,oily@fatty@waxy,True,179.0,{},
3026,dibutyl phthalate,faint,True,406.0,{},
1549041,cis-Isoeugenol,clove@spicy,True,179.0,{},
11569,3-Methoxybenzaldehyde,anisic,True,179.0,{},
12658395,Clove Oil,,True,179.0,{},
15558051,WLN: R1U1VO1R,peach@chocolate@pineapple@apricot@floral@sweet@fruity@balsam@cherry,True,67.0,{},
526762,"1,3-p-Menthadien-7-al",fatty@fat@spicy@spice,True,67.0,{},
7465,4-Isopropylphenol,woody@medicinal@spicy@warm,True,67.0,{},
62117,56424-87-4,,True,67.0,{},
65575,Cedrol,soft@cedarwood@sweet@woody@dry,True,406.0,{},
5275726,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one,woody@musk,True,206.0,{},
6552009,Borneol,earthy@pine@camphor,True,118.0,{},
86752,4-Menthen-8-ol,metal@ginger,True,206.0,{},
6857681,beta-SANTALOL,woody,True,206.0,{},
68316,Perillen,wood@woody,True,206.0,{},
27208,beta-Bisabolol,lemon@citrus@herbal@fresh@floral@sweet@tangy@herb,True,115.0,{},
442384,5986-55-0,patchouli@earthy@powdery@camphor,True,206.0,{},
227829,Guaiol,balsamic@mild@rose@wood@tea@guaiacwood,True,206.0,{},
1548943,Capsaicin,herbal@warm@mild,True,206.0,{},
94378,Paradol,herbal@spicy,True,206.0,{},
5364430,Ethyl elaidate,tallow@milky@waxy@fatty@oily@dairy,True,673.0,{},
80790,Carvacryl methyl ether,leafy@herbal@spicy,True,168.0,{},
14235,Myrcenyl acetate,citrus@floral@woody@nutmeg@bergamot@lavender,False,,,
443156,(+)-3-Carene,lemon@sweet,False,,,
565690,Menthyl isovalerate,,True,113.0,{},
7393,4-tert-Butylphenol,leather@oakmoss,False,,,
61153,2-Methoxystyrene,nutty@ether@herbal@green,False,,,
287687,"Carotol, (+)-",pleasant@mild,True,245.0,{},
7888,Hydroxycitronellal,waxy@floral@lily@sweet@tropical@melon@green,True,40.0,{},
313,hydrochloric acid,,True,40.0,{},
101716,Globulol,floral@rose,True,288.0,{},
521185,"4,8-Methanoazulen-9-ol, decahydro-2,2,4,8-tetramethyl-, stereoisomer",spicy@earthy@woody@earth,True,288.0,{},
61125,beta-Caryophyllene alcohol,warm@moss@earthy@woody@earth@spicy,True,40.0,{},
11746218,Caryophyllene alcohol,spice@moss@earthy@earth@spicy,True,40.0,{},
22833654,HMDB05796,bitter,True,63.0,{},
387977,Curcumenol,fatty@fresh,True,68.0,{},
10817,1-(4-Methylphenyl)ethanol,powdery@floral@sweet@hawthorn@nutty,True,68.0,{},
6919,2-Furoic Acid,odorless,False,,,
5320722,Propenyl propyl disulfide,onion@sulfurous@cooked,True,7.0,{},
522459,Methyl pentyl disulfide,onion@sulfurous,True,9.0,{},
9473,Piperonyl Acetate,hawthorn@sweet@metallic@strawberry@jam@floral@bitter,True,48.0,{},
5352460,68698-59-9,apple@banana@waxy@grape@pear@green,True,95.0,{},
527435,3-Mercapto-2-methylpentanal,onion@sulfurous,True,101.0,{},
237332,5-Hydroxymethylfurfural,caramel@waxy@fatty@musty@cardboard,False,,,
6430888,227456-27-1,onion@sulfurous,False,,,
5366552,"Disulfide, methyl 1-propenyl",,True,243.0,{},
11240503,2-Mercapto-2-Methyl-1-Pentanol,sulfurous,False,,,
529388,UNII-H5E892YJGG,,False,,,
53472027,D-Isoleucine Methyl Ester Hydrochloride,,False,,,
98781,Allyl propyl sulfide,garlic@onion@green,False,,,
11094547,(Z)-Hex-4-enal,vegetable@green,False,,,
522458,Butyl propyl disulfide,sulfurous,False,,,
119900,valofin,cooling@bitter@woody@sweet@fruity,True,113.0,{},
81964,2-Phenylethyl pentanoate,rose@fruity@leaf,True,113.0,{},
7459,p-Menthane,pine,True,113.0,{},
3018936,80417-97-6,hay@coconut@coumarin@tonka,True,113.0,{},
5354896,alpha-Methyl cinnamaldehyde,cassia@sweet@spicy@cinnamon,True,113.0,{},
27867,Menthyl acetate,camphoraceous@orange@raspberry@melon,True,113.0,{},
7600,102-19-2,chocolate@castoreum@jasmine@animal@cocoa@sweet@honey@balsam@mango,True,113.0,{},
62433,Pentyl valerate,apple@fruity@ripe,True,113.0,{},
656566,AC1LCV7P,bitter,True,99.0,{},
78160,Erucin,cabbage@radish,True,33.0,{},
5399110,(2R)-2-isothiocyanatobutane,green,True,18.0,{},
9601691,Glucobrassicin,bitter,True,99.0,{},
5364920,trans-2-Penten-1-ol,mushroom@green,True,42.0,{},
6911854,Sinigrin,bitter,True,99.0,{},
75263,Isopropyl isothiocyanate,mustard@pungent,True,954.0,{},
76922,3-Butenyl isothiocyanate,pungent@aromatic,True,954.0,{},
62351,3-(Methylthio)propyl isothiocyanate,horseradish@earthy@vegetable@sulfurous,True,954.0,{},
11613,Butyl isothiocyanate,sulfur@citrus@wine_like@vegetable@sulfury@fatty@floral@earthy@woody@pungent@fruity@herbaceous@nutty@meaty@spicy@green,True,18.0,{},
78120,Hexyl isothiocyanate,sharp@green,True,954.0,{},
11167,Methyl Isothiocyanate,horseradish@mustard@pungent,True,18.0,{},
184852,6-isothiocyanatohex-1-ene,,True,153.0,{},
10966,Ethyl isothiocyanate,garlic@mustard@pungent,True,18.0,{},
165224,1-Isothiocyanato-6-(methylthio)hexane,radish,True,18.0,{},
206037,Berteroin,cabbage@radish,True,153.0,{},
77840,2-Vinylpyrazine,nutty,True,33.0,{},
19754,Methyl propyl sulfide,leek@creamy@alliaceous@green,True,33.0,{},
61922,4-Methylthio-2-butanone,sulfurous@potato@vegetable@tomato@earthy@fruit@sweet,True,33.0,{},
6920,2-Acetylthiophene,sulfur@sulfury,True,33.0,{},
2998,Nonivamide,bland@odorless,False,,,
6660,80-71-7,caramel@smoky@maple syrup@maple,False,,,
448996,2-Nonen-4-one,fruity,True,175.0,{},
6493,3-Methyl-3-Pentanol,leafy@powerful@fruity@green,False,,,
7896,"1,3-Butanediol",odorless@bitter,False,,,
522071,2-heptanethiol,sulfurous@sweaty@onion@vegetable@pungent@skunky,False,,,
19695,"1,1-Diethoxy-3-Methylbutane",fatty@fruity,False,,,
27460,"5-Ethyl-2,3-dimethylpyrazine",burnt@popcorn,False,,,
62725,2-Isobutylthiazole,wasabi@privet@vegetable@tomato@earthy@tomato leaf@leaf@metallic@green,False,,,
10452,"1,4-Dithiane",solvent@sulfurous@garlic@onion@pyridine@fishy,False,,,
6428936,Methialdol,,False,,,
519539,2-sec-Butylthiazole,raw@pepper@herbal@green,False,,,
222285,Erythritol,odorless@sweet-like,False,,,
643950,cis-Crotonaldehyde,flower,True,175.0,{},
8834,Citronellyl propionate,neroli@waxy@rose@green@floral@bitter@fruity,False,,,
22556,2-Dodecanone,floral@citrus@orange@fruity,False,,,
178,acetamide,mousy,False,,,
643757,cis-Aconitic acid,bland,False,,,
61585,Celestolide,ambergris@animal@woody@musk@cedar,True,21.0,{},
6343,Ethanethiol,sulfurous@fruity,True,175.0,{},
24619,Calcium Iodate,odorless,True,175.0,{},
519890,Methyl 2-methylpentanoate,hazelnut@apple@berry@fruity@tropical,True,175.0,{},
110968,2-Ethyl-1-hexanethiol,,True,175.0,{},
6364,2-Propanethiol,sulfurous@onion@ripe@gassy@strong@meaty,True,175.0,{},
5367530,"(2E,4E)-Dodeca-2,4-dienal",fatty@citrus@orange@grapefruit,True,175.0,{},
518856,"2,5-Diethyl-4-methylthiazole",nutty@green,True,175.0,{},
574068,"2-isobutyl-4,5-dimethyloxazole",burnt@roasted,True,175.0,{},
33135,2-Ethyl-3-Methoxypyrazine,raw@potato@pepper@earthy@bell@nutty,True,175.0,{},
5463935,Ethyl 4-(methylthio)butyrate,sulfury,False,,,
10703,2-Isopropyltoluene,,True,288.0,{},
92313,(-)-gamma-cadinene,,True,288.0,{},
5281520,Humulene,,True,288.0,{},
521902,"Disulfide, 1-methylpropyl propyl",,False,,,
79045,"1,2-Dithiolane",,False,,,
92762,alpha-Eudesmol,,False,,,
10979,n-Propyl nitrite,,False,,,
6450812,beta-Gurjunene,,False,,,
11586487,(R)-beta-himachalene,,False,,,
11106485,beta-Cedrene,,False,,,
10878761,Hinesol,,False,,,
6430754,10-epi-gamma-Eudesmol,floral@sweet@woody@wood@flower,False,,,
5368821,Alloocimene,,False,,,
10104370,beta-Bisabolene,,True,151.0,{},
94314,sec-Butyl Disulfide,,False,,,
442393,Beta-Selinene,,True,115.0,{},
21675005,Agarospirol,,False,,,
92231,Spathulenol,,True,115.0,{},
5317570,(-)-Germacrene D,wood@woody@spice,True,115.0,{},
89755,(+)-Dihydrocarveol,,True,115.0,{},
4650,p-benzoquinone,,False,,,
5283383,"9,12-Octadecadienal",,False,,,
785,hydroquinone,,False,,,
8209,1-Tetradecanol,coconut@orris@fruity@waxy,False,,,
534429,2-Pentadecyn-1-ol,,False,,,
2682,1-Hexadecanol,wax@floral@waxy@flower,False,,,
7507,Cyclohexylmethanol,,False,,,
13572,6-Methylheptan-2-one,,True,954.0,{},
5282184,Ethyl Linoleate,,True,954.0,{},
61124,"2,6,6-Trimethyl-1-cyclohexene-1-acetaldehyde",cooling@woody@fruity@weedy@beef@camphor,True,954.0,{},
62378,Dihydrojasmone,spice@outdoor@jasmin@herbal@fresh@myrrh@woody,True,954.0,{},
69415,Pentyl isothiocyanate,green,True,954.0,{},
78152,Heptyl isothiocyanate,,True,954.0,{},
78151,sec-Butyl isothiocyanate,,True,954.0,{},
95495,"6,10-Dimethyl-2-undecanone",,True,406.0,{},
5366244,Phytol,,True,406.0,{},
145386,Phytol,,True,406.0,{},
69816,Allyl thiocyanate,,True,954.0,{},
10812,M-Cymene,,True,954.0,{},
79086,3-Methylbutyl isothiocyanate,green,True,954.0,{},
12581,3-Phenylpropanenitrile,,True,954.0,{},
887,methanol,alcoholic,False,,,
12225100,55896-93-0,,True,406.0,{},
15801179,99583-29-6,,False,,,
13849,Pentadecanoic Acid,waxy,False,,,
445638,palmitoleic acid,,False,,,
12025,2-Pyrrolidinone,,False,,,
15450,6-Methyl-1-Heptanol,,False,,,
25793,3-Methyl-1-Hexanol,,False,,,
11815386,3-Hydroxy-5-methyl-2-hexanone,sour@cheesy@milky,False,,,
30945,3-Methyl-2(5H)-furanone,,False,,,
5280450,linoleic acid,fatty@faint,True,406.0,{},
8299,Hydroxyacetone,caramellic@sweet@pungent@ethereal,False,,,
5318734,Juniper camphor,,False,,,
94254,3242-08-8,,False,,,
10398656,alpha-Cadinol,,False,,,
6329006,Allyldimethylsilane,,False,,,
137065,"1,3-Diphenyl-1-butanone",,False,,,
98043,Nerolidyl acetate,,False,,,
637517,Elaidic acid,,False,,,
19315,7-Octen-2-One,,False,,,
8794,Phenylacetonitrile,,False,,,
447466,Crotonaldehyde,,True,101.0,{},
11686,Dimethylmalonic Acid,,False,,,
117754,1-Tridecyne,,False,,,
37109,2-Ethylcyclobutanol,,False,,,
1711945,Farnesyl acetone,,True,178.0,{},
5362616,(Z)-Hept-2-enal,,False,,,
11830551,(-)-alpha-Himachalene,,False,,,
16997,5-Ethyl-2(5H)-furanone,spice,True,162.0,{},
6781,Diethyl Phthalate,bitter,False,,,
15268,2-Methyltetradecane,,False,,,
17899,3-Methylpentadecane,,False,,,
638127,4-Hexenoic acid,,False,,,
15269,2-Methyltridecane,,False,,,
12397,1-Pentadecanol,,False,,,
29995,20189-42-8,,False,,,
7936,"2,4-Lutidine",,False,,,
98251,"2,4-Dimethylcyclohexanol",,False,,,
61416,Citronellyl Valerate,warm@rose@herbal@honey@herb,False,,,
79105,"3,3-Dimethylcyclohexanol",,False,,,
7809,P-Xylene,,True,174.0,{},
21587486,55123-21-2,,True,174.0,{},
7962,Methylcyclohexane,,True,174.0,{},
10943,"1,3-Dichlorobenzene",,True,174.0,{},
11523,"cis-1,4-Dimethylcyclohexane",,True,174.0,{},
15504,Ethylcyclohexane,,True,174.0,{},
6344,Dichloromethane,,True,174.0,{},
23662384,Sodium Diacetate,bland,True,101.0,{},
1103,spermine,,True,101.0,{},
6436486,trans-2-Hexenal dimethyl acetal,apple@fruity,True,101.0,{},
12997,1-Decyne,,True,101.0,{},
90716,6-Methylheptanoic acid,,True,101.0,{},
5862,L-cysteine,sulfury,True,101.0,{},
92649,57074-34-7,,True,101.0,{},
8028,Tetrahydrofuran,,True,101.0,{},
10657,Beta-Cadinene,,False,,,
6427087,"2E,4Z-Decadienal",fat@waxy@fatty@geranium@fried@green,True,178.0,{},
442353,beta-Chamigrene,,False,,,
93046,"2,10-Epoxypinane",,False,,,
524200,Silveterpinolene,,False,,,
10225,Cadalene,,False,,,
12406,Pentacosane,,False,,,
12302243,alpha-Calacorene,,False,,,
12592,Tetracosane,,False,,,
6430833,cis-Phytol,,False,,,
91865027,UNII-S32G48306Y,,False,,,
10867438,Khusimone,,False,,,
519323,"p-Mentha-1,5-dien-8-ol",,False,,,
5367369,Ethyl arachidonate,,True,406.0,{},
8207,1-Tridecanol,must@musty,True,406.0,{},
15979,Pristane,,True,406.0,{},
18815,1-Chlorooctadecane,,True,406.0,{},
543579,Pentadecyl acrylate,,True,406.0,{},
7311,"2,4-Di-tert-butylphenol",,True,406.0,{},
10453,Isophytol,,True,406.0,{},
96923,1-Hexadecanesulfonyl chloride,,True,406.0,{},
8403,Dicyclohexyl ketone,,True,406.0,{},
528763,1203-08-3,,True,406.0,{},
1757003,Pseudoionone,citrus@powdery@balsamic@waxy@floral@sweet@dusty@spicy@dry,True,406.0,{},
6436624,Ethyl palmitoleate,,True,406.0,{},
971,oxalic acid,,True,406.0,{},
18645216,"4-(But-2-en-1-ylidene)-3,5,5-trimethylcyclohex-2-enone",,True,406.0,{},
5364438,(Z)-7-Hexadecenal,,True,406.0,{},
33934,Diisooctyl phthalate,,True,406.0,{},
557934,32064-73-6,,True,406.0,{},
20149,Tetracontane,,True,406.0,{},
12523,Phytane,,True,406.0,{},
636822,alpha-Asarone,,True,406.0,{},
80796,Lauryl 3-mercaptopropionate,,True,406.0,{},
138824,"3,7,11-Trimethyl-1-dodecanol",,True,406.0,{},
31256,Diacetone alcohol,,True,406.0,{},
543912,14-Bromopentadecanoic acid,,True,406.0,{},
95337,2-Hexyl-1-decanol,,True,406.0,{},
6782,Diisobutyl Phthalate,,True,406.0,{},
8418,Anthracene,,True,406.0,{},
12507,4-Methoxystyrene,sweet,True,406.0,{},
5318517,Andrographolide,bitter,True,406.0,{},
121677,"1,1,6-Trimethyl-1,2-dihydronaphthalene",licorice,True,406.0,{},
638034,Retinyl Acetate,,True,406.0,{},
14092,1-Methyl-3-Propylbenzene,,False,,,
10281,Thymoquinone,,False,,,
7947,Mesitylene,,False,,,
